RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Goal,SubIn,SubOut,RedCard,YellowCard,PenaltyScored,PenaltyMissed,OwnGoal
1024,8775,DEN,JOHANSSON Bo (SWE),N,22,Peter KJAER,,,,,,,,,
1024,8777,GER,VOGTS Berti (GER),S,1,K�PKE,GK,,,,,,,,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,1,Jorge CAMPOS,GK,,,,,,,,
1024,8777,GER,VOGTS Berti (GER),S,2,W�RNS,,,,,,,,,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,2,Claudio SUAREZ,,,,,,,,,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,4,VILLA,,,,,,,,,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,13,PARDO,,,,,,,,,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,14,LARA,,,,,,,,,
1024,8777,GER,VOGTS Berti (GER),N,12,Oliver KAHN,GK,,,,,,,,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,12,SANCHEZ,GK,,,,,,,,
1024,8777,GER,VOGTS Berti (GER),N,22,Jens LEHMANN,GK,,,,,,,,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,3,SANCHEZ,,,,,,,,,
1024,8777,GER,VOGTS Berti (GER),N,4,Juergen KOHLER,,,,,,,,,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,7,Ramon RAMIREZ,,,,,,,,,
1024,8777,GER,VOGTS Berti (GER),N,6,Olaf THON,,,,,,,,,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,10,GARCIA,,,,,,,,,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,16,Isaac TERRAZAS,,,,,,,,,
1024,8777,GER,VOGTS Berti (GER),N,11,Olaf MARSCHALL,,,,,,,,,
1024,8777,GER,VOGTS Berti (GER),N,13,Jens JEREMIES,,,,,,,,,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,19,Braulio LUNA,,,,,,,,,
1024,8777,GER,VOGTS Berti (GER),N,15,Steffen FREUND,,,,,,,,,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,20,Jaime ORDIALES,,,,,,,,,
1024,8777,GER,VOGTS Berti (GER),N,19,Stefan REUTER,,,,,,,,,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,22,Oscar PEREZ,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),S,1,van der SAR,GK,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),S,1,Ivica KRALJ,GK,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),S,2,Michael REIZIGER,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),S,3,Jaap STAM,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),S,4,F. de BOER,C,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),S,4,Slavisa JOKANOVIC,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),S,5,Arthur NUMAN,,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),S,6,Branko BRNOVIC,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),S,7,R. de BOER,,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),S,7,Vladimir JUGOVIC,,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),S,9,Predrag MIJATOVIC,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),S,10,Clarence SEEDORF,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),S,11,Phillip COCU,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),S,14,Marc OVERMARS,,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),S,16,Zeljko PETROVIC,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),N,6,Wim JONK,,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),N,5,Miroslav DJUKIC,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),N,9,Patrick KLUIVERT,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),N,12,Boudewijn ZENDEN,,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),N,12,Dragoje LEKOVIC,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),N,13,Andre OOIJER,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),N,15,Winston BOGARDE,,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),N,15,Ljubinko DRULOVIC,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),N,17,v. HOOIJDONK,,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),N,17,Savo MILOSEVIC,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),N,18,de GOEIJ,,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),N,18,Dejan GOVEDARICA,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),N,19,v. BRONCKHORST,,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),N,19,Miroslav STEVIC,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),N,20,Aron WINTER,,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),N,20,Dejan STANKOVIC,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),N,21,Jimmy Floyd HASSELBAINK,,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),N,21,Perica OGNJENOVIC,,,,,,,,,
1024,8778,NED,HIDDINK Guus (NED),N,22,Ruud HESP,,,,,,,,,
1024,8778,YUG,SANTRAC Slobodan (SRB),N,22,Darko KOVACEVIC,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),S,12,Bogdan STELEA,GK,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,1,Drazen LADIC,GK,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,4,Igor STIMAC,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),S,5,Constantin GALCA,,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,7,Aljosa ASANOVIC,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),S,8,Dorinel MUNTEANU,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),S,9,Viorel MOLDOVAN,,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,17,Robert JARNI,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),S,13,Liviu CIOBOTARIU,,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,20,Dario SIMIC,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),S,18,Iulian FILIPESCU,,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,21,Krunoslav JURCIC,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),N,1,Dumitru STANGACIU,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),N,3,Christian DULCA,,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,3,Anthony SERIC,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),N,4,Anton DOBOS,,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,5,Goran JURIC,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),N,7,Marius LACATUS,,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,8,Robert PROSINECKI,,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,11,Silvio MARIC,,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,12,Marjan MRMIC,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),N,17,Ilie DUMITRESCU,,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,14,Zvonimir SOLDO,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),N,19,Ovidiu STANGA,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),N,20,Tibor SELYMES,,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,16,Ardian KOZNIKU,,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,18,Zoran MAMIC,,,,,,,,,
1024,8780,ROU,IORDANESCU Anghel (ROU),N,22,Florin PRUNEA,,,,,,,,,
1024,8780,CRO,BLAZEVIC Miroslav (BIH),N,22,Vladimir VASILJ,,,,,,,,,
1024,8779,ARG,PASSARELLA Daniel (ARG),S,2,Roberto AYALA,,,,,,,,,
1024,8779,ENG,HODDLE Glenn (ENG),S,2,Sol CAMPBELL,,,,,,,,,
1024,8779,ARG,PASSARELLA Daniel (ARG),S,3,Jose CHAMOT,,,,,,,,,
1024,8779,ENG,HODDLE Glenn (ENG),S,5,Tony ADAMS,,,,,,,,,
1024,8779,ARG,PASSARELLA Daniel (ARG),S,10,Ariel ORTEGA,,,,,,,,,
1024,8779,ENG,HODDLE Glenn (ENG),S,12,Gary NEVILLE,,,,,,,,,
1024,8779,ARG,PASSARELLA Daniel (ARG),S,14,Nelson VIVAS,,,,,,,,,
1024,8779,ARG,PASSARELLA Daniel (ARG),N,4,Mauricio PINEDA,,,,,,,,,
1024,8779,ARG,PASSARELLA Daniel (ARG),N,6,Roberto SENSINI,,,,,,,,,
1024,8779,ARG,PASSARELLA Daniel (ARG),N,12,German BURGOS,,,,,,,,,
1024,8779,ENG,HODDLE Glenn (ENG),N,10,Teddy SHERINGHAM,,,,,,,,,
1024,8779,ARG,PASSARELLA Daniel (ARG),N,13,Pablo PAZ,,,,,,,,,
1024,8779,ENG,HODDLE Glenn (ENG),N,11,McMANAMAN,,,,,,,,,
1024,8779,ARG,PASSARELLA Daniel (ARG),N,15,Leonardo ASTRADA,,,,,,,,,
1024,8779,ENG,HODDLE Glenn (ENG),N,13,Nigel MARTYN,,,,,,,,,
1024,8779,ARG,PASSARELLA Daniel (ARG),N,16,Sergio BERTI,,,,,,,,,
1024,8779,ARG,PASSARELLA Daniel (ARG),N,17,Pablo CAVALLERO,,,,,,,,,
1024,8779,ENG,HODDLE Glenn (ENG),N,17,Robert LEE,,,,,,,,,
1024,8779,ARG,PASSARELLA Daniel (ARG),N,18,Abel BALBO,,,,,,,,,
1024,8779,ENG,HODDLE Glenn (ENG),N,18,Martin KEOWN,,,,,,,,,
1024,8779,ENG,HODDLE Glenn (ENG),N,19,L. FERDINAND,,,,,,,,,
1024,8779,ENG,HODDLE Glenn (ENG),N,21,R. FERDINAND,,,,,,,,,
1024,8779,ARG,PASSARELLA Daniel (ARG),N,21,Marcelo DELGADO,,,,,,,,,
1024,8779,ENG,HODDLE Glenn (ENG),N,22,Tim FLOWERS,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),S,12,Gianluca PAGLIUCA,GK,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),S,16,Fabien BARTHEZ,GK,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),S,3,Bixente LIZARAZU,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),S,3,Paolo MALDINI,C,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),S,5,L. BLANC,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),S,4,Fabio CANNAVARO,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),S,6,Youri DJORKAEFF,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),S,8,Marcel DESAILLY,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),S,10,Zinedine ZIDANE,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),S,14,Luigi DI BIAGIO,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),S,15,Lilian THURAM,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),S,17,Francesco MORIERO,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),S,17,Emmanuel PETIT,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),S,21,Christian VIERI,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),N,1,Francesco TOLDO,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),N,1,Bernard LAMA,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),N,6,Alessandro NESTA,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),N,2,Vincent CANDELA,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),N,8,Moreno TORRICELLI,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),N,4,Patrick VIEIRA,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),N,11,Robert PIRES,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),N,13,Sandro COIS,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),N,13,Bernard DIOMEDE,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),N,16,Roberto DI MATTEO,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),N,14,Alain BOGHOSSIAN,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),N,18,Frank LEBOEUF,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),N,19,Filippo INZAGHI,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),N,20,Enrico CHIESA,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),N,21,Christophe DUGARRY,,,,,,,,,
1025,8781,ITA,MALDINI Cesare (ITA),N,22,Gianluigi BUFFON,,,,,,,,,
1025,8781,FRA,JACQUET Aime (FRA),N,22,Lionel CHARBONNIER,,,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),S,1,TAFFAREL,GK,,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),S,1,Peter SCHMEICHEL,GK,,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),S,3,RIEPER,,,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),S,4,Jes HOGH,,,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),S,4,J. BAIANO,,,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),S,5,Jan HEINTZE,,,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),S,5,C. SAMPAIO,,,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),S,8,DUNGA,C,,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),S,10,LAUDRUP M.,C,,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),S,9,RONALDO,,,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),N,7,GIOVANNI,,,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),N,8,Per FRANDSEN,,,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),N,12,C. GERMANO,,,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),N,9,Miklos MOLNAR,,,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),N,13,Z� CARLOS,,,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),N,13,Jacob LAURSEN,,,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),N,14,GON�ALVES,,,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),N,14,Morten WIEGHORST,,,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),N,15,A. CRUZ,,,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),N,16,Mogens KROGH,,,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),N,17,DORIVA,,,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),N,17,Bjarne GOLDBAEK,,,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),N,21,EDMUNDO,,,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),N,20,Rene HENRIKSEN,,,,,,,,,
1025,8782,BRA,ZAGALLO Mario (BRA),N,22,DIDA,,,,,,,,,
1025,8782,DEN,JOHANSSON Bo (SWE),N,22,Peter KJAER,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),S,1,van der SAR,GK,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),S,1,Carlos ROA,GK,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),S,2,Michael REIZIGER,,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),S,2,Roberto AYALA,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),S,4,F. de BOER,C,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),S,6,Wim JONK,,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),S,8,Diego SIMEONE,C,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),S,9,Gabriel BATISTUTA,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),S,11,Phillip COCU,,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),S,11,VER�N,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),S,16,Edgar DAVIDS,,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),S,22,Javier ZANETTI,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),N,10,Clarence SEEDORF,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),N,12,Boudewijn ZENDEN,,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),N,12,German BURGOS,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),N,13,Andre OOIJER,,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),N,13,Pablo PAZ,,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),N,14,Nelson VIVAS,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),N,15,Winston BOGARDE,,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),N,15,Leonardo ASTRADA,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),N,17,v. HOOIJDONK,,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),N,16,Sergio BERTI,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),N,18,de GOEIJ,,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),N,17,Pablo CAVALLERO,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),N,19,v. BRONCKHORST,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),N,20,Aron WINTER,,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),N,19,CRESPO,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),N,21,Jimmy Floyd HASSELBAINK,,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),N,20,Marcelo GALLARDO,,,,,,,,,
1025,8784,NED,HIDDINK Guus (NED),N,22,Ruud HESP,,,,,,,,,
1025,8784,ARG,PASSARELLA Daniel (ARG),N,21,Marcelo DELGADO,,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),S,1,K�PKE,GK,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),S,1,Drazen LADIC,GK,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),S,4,Igor STIMAC,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),S,6,Slaven BILIC,,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),S,4,Juergen KOHLER,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),S,7,Aljosa ASANOVIC,,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),S,8,MATTH�US,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),S,10,Zvonimir BOBAN,C,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),S,13,Jens JEREMIES,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),S,13,Mario STANIC,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),S,14,Zvonimir SOLDO,,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),S,18,Juergen KLINSMANN,C,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),S,20,Oliver BIERHOFF,,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),N,5,Thomas HELMER,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),N,2,Petar KRPAN,,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),N,6,Olaf THON,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),N,3,Anthony SERIC,,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),N,7,M�LLER,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),N,5,Goran JURIC,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),N,8,Robert PROSINECKI,,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),N,12,Oliver KAHN,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),N,12,Marjan MRMIC,,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),N,14,Markus BABBEL,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),N,15,Igor TUDOR,,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),N,15,Steffen FREUND,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),N,16,Ardian KOZNIKU,,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),N,17,Christian ZIEGE,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),N,18,Zoran MAMIC,,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),N,19,Stefan REUTER,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),N,21,Krunoslav JURCIC,,,,,,,,,
1025,8783,GER,VOGTS Berti (GER),N,22,Jens LEHMANN,,,,,,,,,
1025,8783,CRO,BLAZEVIC Miroslav (BIH),N,22,Vladimir VASILJ,,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),S,1,TAFFAREL,GK,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),S,1,van der SAR,GK,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),S,3,ALDAIR,,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),S,4,J. BAIANO,,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),S,3,Jaap STAM,,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),S,4,F. de BOER,C,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),S,6,ROBERTO CARLOS,,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),S,8,DUNGA,C,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),S,7,R. de BOER,,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),S,8,Dennis BERGKAMP,,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),S,10,RIVALDO,,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),S,11,Phillip COCU,,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),N,2,CAFU,,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),N,5,Arthur NUMAN,,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),N,7,GIOVANNI,,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),N,13,Andre OOIJER,,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),N,12,C. GERMANO,,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),N,14,Marc OVERMARS,,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),N,14,GON�ALVES,,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),N,15,Winston BOGARDE,,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),N,15,A. CRUZ,,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),N,16,Z� ROBERTO,,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),N,18,de GOEIJ,,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),N,17,DORIVA,,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),N,19,v. BRONCKHORST,,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),N,21,EDMUNDO,,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),N,21,Jimmy Floyd HASSELBAINK,,,,,,,,,
1026,8785,BRA,ZAGALLO Mario (BRA),N,22,DIDA,,,,,,,,,
1026,8785,NED,HIDDINK Guus (NED),N,22,Ruud HESP,,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),S,16,Fabien BARTHEZ,GK,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),S,1,Drazen LADIC,GK,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),S,3,Bixente LIZARAZU,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),S,4,Igor STIMAC,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),S,6,Slaven BILIC,,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),S,7,Didier DESCHAMPS,C,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),S,8,Marcel DESAILLY,,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),S,10,Zinedine ZIDANE,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),S,14,Zvonimir SOLDO,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),S,17,Robert JARNI,,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),S,17,Emmanuel PETIT,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),S,19,Goran VLAOVIC,,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),N,1,Bernard LAMA,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),N,2,Petar KRPAN,,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),N,2,Vincent CANDELA,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),N,3,Anthony SERIC,,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),N,4,Patrick VIEIRA,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),N,5,Goran JURIC,,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),N,11,Robert PIRES,,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),N,13,Bernard DIOMEDE,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),N,12,Marjan MRMIC,,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),N,14,Alain BOGHOSSIAN,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),N,15,Igor TUDOR,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),N,16,Ardian KOZNIKU,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),N,18,Zoran MAMIC,,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),N,21,Christophe DUGARRY,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),N,21,Krunoslav JURCIC,,,,,,,,,
1026,8786,FRA,JACQUET Aime (FRA),N,22,Lionel CHARBONNIER,,,,,,,,,
1026,8786,CRO,BLAZEVIC Miroslav (BIH),N,22,Vladimir VASILJ,,,,,,,,,
1027,8788,BRA,ZAGALLO Mario (BRA),S,1,TAFFAREL,GK,,,,,,,,
1027,8788,FRA,JACQUET Aime (FRA),S,16,Fabien BARTHEZ,GK,,,,,,,,
